close,timestamp,exchange,expiry,high,low,open,oi,type,instrument,volume
12788,30/01/13 14:51,NFO,31-Jan-13,12788,12784.65,12784.65,865675,Futures,CNXBAN,300
12784.1,30/01/13 14:52,NFO,31-Jan-13,12788,12783.85,12788,865350,Futures,CNXBAN,500
12780.1,30/01/13 14:53,NFO,31-Jan-13,12787,12780.1,12784.1,865350,Futures,CNXBAN,2075
12782,30/01/13 14:54,NFO,31-Jan-13,12782,12776,12780.1,865350,Futures,CNXBAN,3400
12783.2,30/01/13 14:55,NFO,31-Jan-13,12783.85,12780,12780.5,864000,Futures,CNXBAN,1200
12784,30/01/13 14:56,NFO,31-Jan-13,12785,12781,12783.2,864000,Futures,CNXBAN,1550
12789,30/01/13 14:57,NFO,31-Jan-13,12789,12783,12784,864000,Futures,CNXBAN,2100
12789.1,30/01/13 14:58,NFO,31-Jan-13,12790.5,12787.75,12790,861700,Futures,CNXBAN,1125
12785,30/01/13 14:59,NFO,31-Jan-13,12789.1,12783.4,12789.1,861700,Futures,CNXBAN,2225
12798.75,30/01/13 15:00,NFO,31-Jan-13,12799.95,12786,12786,861700,Futures,CNXBAN,7350
12796.6,30/01/13 15:01,NFO,31-Jan-13,12802.3,12793.75,12798.75,855325,Futures,CNXBAN,4025
12793.55,30/01/13 15:02,NFO,31-Jan-13,12798,12793,12793.05,855325,Futures,CNXBAN,1525
12800,30/01/13 15:03,NFO,31-Jan-13,12800,12797.95,12797.95,855325,Futures,CNXBAN,2300
12791,30/01/13 15:04,NFO,31-Jan-13,12800.05,12787.05,12800,847625,Futures,CNXBAN,4475
12788,30/01/13 15:05,NFO,31-Jan-13,12793,12785.6,12791.05,847625,Futures,CNXBAN,3650
12790,30/01/13 15:06,NFO,31-Jan-13,12790,12785.55,12789,847625,Futures,CNXBAN,3150
12787,30/01/13 15:07,NFO,31-Jan-13,12789.9,12785,12789.9,840550,Futures,CNXBAN,900
12785,30/01/13 15:08,NFO,31-Jan-13,12786,12782,12785.5,840550,Futures,CNXBAN,4550
12783.9,30/01/13 15:09,NFO,31-Jan-13,12785,12780.2,12785,840550,Futures,CNXBAN,5300
12789.85,30/01/13 15:10,NFO,31-Jan-13,12790,12780,12780.2,836225,Futures,CNXBAN,5825
12789,30/01/13 15:11,NFO,31-Jan-13,12793,12786.25,12789.85,836225,Futures,CNXBAN,3175
12792.5,30/01/13 15:12,NFO,31-Jan-13,12795,12789,12789,836225,Futures,CNXBAN,5000
12793,30/01/13 15:13,NFO,31-Jan-13,12795,12790,12792.5,835850,Futures,CNXBAN,4200
12787.05,30/01/13 15:14,NFO,31-Jan-13,12794.95,12787,12792,835850,Futures,CNXBAN,5600
12785,30/01/13 15:15,NFO,31-Jan-13,12787.15,12782,12787.05,835850,Futures,CNXBAN,6000
12782,30/01/13 15:16,NFO,31-Jan-13,12786.8,12781,12785,831875,Futures,CNXBAN,5325
12783.85,30/01/13 15:17,NFO,31-Jan-13,12784.2,12781.05,12784,831875,Futures,CNXBAN,5225
12782.5,30/01/13 15:18,NFO,31-Jan-13,12783.85,12782,12783.85,831875,Futures,CNXBAN,1550
12783,30/01/13 15:19,NFO,31-Jan-13,12784.9,12782,12782.5,826850,Futures,CNXBAN,3450
12785,30/01/13 15:20,NFO,31-Jan-13,12786,12782.1,12782.1,826850,Futures,CNXBAN,6150
12786,30/01/13 15:21,NFO,31-Jan-13,12787.15,12784.95,12785,826850,Futures,CNXBAN,3375
12783.3,30/01/13 15:22,NFO,31-Jan-13,12786,12782.35,12784.95,820325,Futures,CNXBAN,5925
12781.25,30/01/13 15:23,NFO,31-Jan-13,12784,12780.5,12784,820325,Futures,CNXBAN,5350
12780,30/01/13 15:24,NFO,31-Jan-13,12782.1,12779.4,12781.25,820325,Futures,CNXBAN,7825
12776.15,30/01/13 15:25,NFO,31-Jan-13,12781.95,12776.15,12779.4,811950,Futures,CNXBAN,9125
12772.55,30/01/13 15:26,NFO,31-Jan-13,12776.9,12770.55,12776.15,811950,Futures,CNXBAN,14925
12769.95,30/01/13 15:27,NFO,31-Jan-13,12772.55,12767,12772.55,811950,Futures,CNXBAN,12650
12767.5,30/01/13 15:28,NFO,31-Jan-13,12770,12766.25,12768.95,804525,Futures,CNXBAN,5750
12768.45,30/01/13 15:29,NFO,31-Jan-13,12771.65,12765,12767.9,804525,Futures,CNXBAN,13075
12744.6,31/01/13 9:15,NFO,31-Jan-13,12771,12734.3,12771,729325,Futures,CNXBAN,7275
12752.5,31/01/13 9:16,NFO,31-Jan-13,12760,12744,12746.5,729325,Futures,CNXBAN,9975
12759.25,31/01/13 9:17,NFO,31-Jan-13,12761,12755,12755.75,735075,Futures,CNXBAN,5825
12757,31/01/13 9:18,NFO,31-Jan-13,12761,12755.4,12759.25,735075,Futures,CNXBAN,4950
12751.3,31/01/13 9:19,NFO,31-Jan-13,12757,12751.3,12756.8,735075,Futures,CNXBAN,6475
12750.2,31/01/13 9:20,NFO,31-Jan-13,12752.25,12747,12752.25,739075,Futures,CNXBAN,6075
12760.4,31/01/13 9:21,NFO,31-Jan-13,12763,12750.2,12750.2,739075,Futures,CNXBAN,10275
12759.95,31/01/13 9:22,NFO,31-Jan-13,12763.85,12753.3,12763,739075,Futures,CNXBAN,3925
12760.2,31/01/13 9:23,NFO,31-Jan-13,12764,12758,12758,746150,Futures,CNXBAN,4675
12761,31/01/13 9:24,NFO,31-Jan-13,12763,12760,12760.2,746150,Futures,CNXBAN,6250
12760.9,31/01/13 9:25,NFO,31-Jan-13,12764.75,12760.9,12763,746150,Futures,CNXBAN,3575
12766,31/01/13 9:26,NFO,31-Jan-13,12766,12760.9,12760.9,748800,Futures,CNXBAN,4425
12766,31/01/13 9:27,NFO,31-Jan-13,12768.85,12763,12766,748800,Futures,CNXBAN,5550
12760.7,31/01/13 9:28,NFO,31-Jan-13,12766,12760.7,12766,748800,Futures,CNXBAN,3100
12759.55,31/01/13 9:29,NFO,31-Jan-13,12762.5,12758.65,12760.7,753425,Futures,CNXBAN,1875
12763,31/01/13 9:30,NFO,31-Jan-13,12763.55,12759.55,12759.55,753425,Futures,CNXBAN,900
12766,31/01/13 9:31,NFO,31-Jan-13,12766.2,12763.8,12764,753425,Futures,CNXBAN,4675
12765,31/01/13 9:32,NFO,31-Jan-13,12766,12762,12766,756000,Futures,CNXBAN,1500
12769,31/01/13 9:33,NFO,31-Jan-13,12769,12765,12765,756000,Futures,CNXBAN,2000
12773,31/01/13 9:34,NFO,31-Jan-13,12777.7,12768,12769,756000,Futures,CNXBAN,6825
12772,31/01/13 9:35,NFO,31-Jan-13,12774.5,12770.1,12772,754875,Futures,CNXBAN,2400
12773,31/01/13 9:36,NFO,31-Jan-13,12774,12770.4,12774,754875,Futures,CNXBAN,1850
12766,31/01/13 9:37,NFO,31-Jan-13,12773,12766,12771.3,754875,Futures,CNXBAN,3525
12765,31/01/13 9:38,NFO,31-Jan-13,12768,12763.45,12768,754050,Futures,CNXBAN,2575
12768.4,31/01/13 9:39,NFO,31-Jan-13,12768.4,12763,12765,754050,Futures,CNXBAN,1625
12767,31/01/13 9:40,NFO,31-Jan-13,12769.5,12765,12768.85,754050,Futures,CNXBAN,2475
12765,31/01/13 9:41,NFO,31-Jan-13,12770.7,12764.1,12767,755075,Futures,CNXBAN,3975
12770,31/01/13 9:42,NFO,31-Jan-13,12771.05,12764.85,12764.85,755075,Futures,CNXBAN,1700
12766.55,31/01/13 9:43,NFO,31-Jan-13,12770,12765.1,12770,755075,Futures,CNXBAN,250
12766.2,31/01/13 9:44,NFO,31-Jan-13,12766.55,12761.85,12766.55,756250,Futures,CNXBAN,1175
12758,31/01/13 9:45,NFO,31-Jan-13,12766.2,12758,12766.2,756250,Futures,CNXBAN,1075
12750.6,31/01/13 9:46,NFO,31-Jan-13,12758,12749.95,12758,756250,Futures,CNXBAN,7125
12746,31/01/13 9:47,NFO,31-Jan-13,12750.6,12744,12750.6,757700,Futures,CNXBAN,8725
12754.85,31/01/13 9:48,NFO,31-Jan-13,12758,12745,12746,757700,Futures,CNXBAN,4425
12755,31/01/13 9:49,NFO,31-Jan-13,12762,12754.85,12754.85,757700,Futures,CNXBAN,3400
12755.1,31/01/13 9:50,NFO,31-Jan-13,12758,12753.65,12755,759675,Futures,CNXBAN,850
12760,31/01/13 9:51,NFO,31-Jan-13,12760,12755,12755.1,759675,Futures,CNXBAN,11075
12755.1,31/01/13 9:52,NFO,31-Jan-13,12762,12755.1,12760,759675,Futures,CNXBAN,3125
12753,31/01/13 9:53,NFO,31-Jan-13,12755,12753,12755,760175,Futures,CNXBAN,1550
12755.1,31/01/13 9:54,NFO,31-Jan-13,12755.1,12751.5,12753,760175,Futures,CNXBAN,1500
12750.45,31/01/13 9:55,NFO,31-Jan-13,12755.1,12750,12755.1,760175,Futures,CNXBAN,1625
12749.4,31/01/13 9:56,NFO,31-Jan-13,12750.45,12746.05,12750.45,760775,Futures,CNXBAN,4925
12750,31/01/13 9:57,NFO,31-Jan-13,12750.2,12746,12749.4,760775,Futures,CNXBAN,4600
12750.9,31/01/13 9:58,NFO,31-Jan-13,12750.9,12747.6,12750.25,760775,Futures,CNXBAN,3675
12748.5,31/01/13 9:59,NFO,31-Jan-13,12750.9,12747.05,12750.9,767850,Futures,CNXBAN,1375
12749,31/01/13 10:00,NFO,31-Jan-13,12752,12749,12751,767850,Futures,CNXBAN,1925
12750,31/01/13 10:01,NFO,31-Jan-13,12752.7,12749,12749,767850,Futures,CNXBAN,1550
12755.7,31/01/13 10:02,NFO,31-Jan-13,12755.7,12750,12750,768450,Futures,CNXBAN,2025
12750.1,31/01/13 10:03,NFO,31-Jan-13,12757,12750.1,12755.7,768450,Futures,CNXBAN,2625
12747,31/01/13 10:04,NFO,31-Jan-13,12750.1,12747,12750.1,768450,Futures,CNXBAN,1550
12745.45,31/01/13 10:05,NFO,31-Jan-13,12748.8,12745,12747,768650,Futures,CNXBAN,4575
12747,31/01/13 10:06,NFO,31-Jan-13,12749.7,12745.05,12746.95,768650,Futures,CNXBAN,2575
12748.2,31/01/13 10:07,NFO,31-Jan-13,12750,12747,12747,768650,Futures,CNXBAN,2875
12747.5,31/01/13 10:08,NFO,31-Jan-13,12749.65,12745,12748.8,774550,Futures,CNXBAN,3325
12745.15,31/01/13 10:09,NFO,31-Jan-13,12750,12741.55,12748.6,774550,Futures,CNXBAN,12025
12747.8,31/01/13 10:10,NFO,31-Jan-13,12748,12744,12745.15,774550,Futures,CNXBAN,2900
12748,31/01/13 10:11,NFO,31-Jan-13,12750,12746.25,12747.8,772825,Futures,CNXBAN,2825
12747.3,31/01/13 10:12,NFO,31-Jan-13,12750,12745.05,12748,772825,Futures,CNXBAN,2675
12741,31/01/13 10:13,NFO,31-Jan-13,12748.05,12740,12747.3,772825,Futures,CNXBAN,4500
12742,31/01/13 10:14,NFO,31-Jan-13,12743.35,12740.5,12743.35,775200,Futures,CNXBAN,2725
12743,31/01/13 10:15,NFO,31-Jan-13,12745.7,12741.05,12742.9,775200,Futures,CNXBAN,1800
12743,31/01/13 10:16,NFO,31-Jan-13,12743,12742.75,12743,775200,Futures,CNXBAN,2375
12743.8,31/01/13 10:17,NFO,31-Jan-13,12747.25,12743.8,12744.15,778350,Futures,CNXBAN,1550
12748.9,31/01/13 10:18,NFO,31-Jan-13,12748.95,12743.8,12743.8,778350,Futures,CNXBAN,4200
12749.85,31/01/13 10:19,NFO,31-Jan-13,12749.85,12745.5,12748.9,778350,Futures,CNXBAN,1450
12749.95,31/01/13 10:20,NFO,31-Jan-13,12750,12747,12749.85,781800,Futures,CNXBAN,3175
12747,31/01/13 10:21,NFO,31-Jan-13,12752,12747,12749.95,781800,Futures,CNXBAN,2775
12746,31/01/13 10:22,NFO,31-Jan-13,12748.95,12746,12747,781800,Futures,CNXBAN,1550
12743,31/01/13 10:23,NFO,31-Jan-13,12746,12742.15,12746,780875,Futures,CNXBAN,2525
12744.6,31/01/13 10:24,NFO,31-Jan-13,12747.25,12742.15,12743,780875,Futures,CNXBAN,1525
12746.95,31/01/13 10:25,NFO,31-Jan-13,12748,12743.75,12744.6,780875,Futures,CNXBAN,500
12745.2,31/01/13 10:26,NFO,31-Jan-13,12748,12745.2,12746.95,782100,Futures,CNXBAN,400
12748.5,31/01/13 10:27,NFO,31-Jan-13,12748.5,12744,12745.2,782100,Futures,CNXBAN,1000
12746.05,31/01/13 10:28,NFO,31-Jan-13,12750.4,12746.05,12748.5,782100,Futures,CNXBAN,1750
12749.95,31/01/13 10:29,NFO,31-Jan-13,12749.95,12746.05,12746.05,777800,Futures,CNXBAN,800
12755.1,31/01/13 10:30,NFO,31-Jan-13,12757.3,12751.5,12751.55,777800,Futures,CNXBAN,2025
12757,31/01/13 10:31,NFO,31-Jan-13,12758.5,12755.1,12755.1,777800,Futures,CNXBAN,1600
12758.45,31/01/13 10:32,NFO,31-Jan-13,12758.45,12755,12757,777625,Futures,CNXBAN,2875
12760,31/01/13 10:33,NFO,31-Jan-13,12763,12755.7,12758.45,777625,Futures,CNXBAN,4325
12759,31/01/13 10:34,NFO,31-Jan-13,12760,12758,12760,777625,Futures,CNXBAN,700
12760.1,31/01/13 10:35,NFO,31-Jan-13,12761.4,12754,12759,777050,Futures,CNXBAN,3600
12757.9,31/01/13 10:36,NFO,31-Jan-13,12760.1,12754.15,12760.1,777050,Futures,CNXBAN,725
12760,31/01/13 10:37,NFO,31-Jan-13,12760,12757.9,12757.9,777050,Futures,CNXBAN,2375
12762,31/01/13 10:38,NFO,31-Jan-13,12762,12758.95,12760,778250,Futures,CNXBAN,1575
12760.75,31/01/13 10:39,NFO,31-Jan-13,12762,12759.7,12762,778250,Futures,CNXBAN,1325
12762.9,31/01/13 10:40,NFO,31-Jan-13,12762.9,12760,12760.75,778250,Futures,CNXBAN,2300
12763,31/01/13 10:41,NFO,31-Jan-13,12763.1,12762.55,12762.9,776075,Futures,CNXBAN,825
12762.85,31/01/13 10:42,NFO,31-Jan-13,12764.1,12762.85,12763,776075,Futures,CNXBAN,2050
12761,31/01/13 10:43,NFO,31-Jan-13,12762.85,12761,12762.85,776075,Futures,CNXBAN,325
12765,31/01/13 10:44,NFO,31-Jan-13,12765,12760,12760.05,776400,Futures,CNXBAN,925
12762.05,31/01/13 10:45,NFO,31-Jan-13,12766.1,12762.05,12765,776400,Futures,CNXBAN,1350
12765,31/01/13 10:46,NFO,31-Jan-13,12765,12762.05,12762.05,776400,Futures,CNXBAN,725
12770,31/01/13 10:47,NFO,31-Jan-13,12770,12765,12765,776350,Futures,CNXBAN,3975
12765,31/01/13 10:48,NFO,31-Jan-13,12768,12765,12768,776350,Futures,CNXBAN,1875
12765.85,31/01/13 10:49,NFO,31-Jan-13,12766,12761.3,12765,776350,Futures,CNXBAN,1150
12765.3,31/01/13 10:50,NFO,31-Jan-13,12766.85,12763,12766.85,777725,Futures,CNXBAN,850
12765.15,31/01/13 10:51,NFO,31-Jan-13,12765.9,12763,12765.3,777725,Futures,CNXBAN,1125
12760,31/01/13 10:52,NFO,31-Jan-13,12765.15,12760,12765.15,777725,Futures,CNXBAN,1350
12763.2,31/01/13 10:53,NFO,31-Jan-13,12763.35,12758,12760,778175,Futures,CNXBAN,675
12764,31/01/13 10:54,NFO,31-Jan-13,12765.05,12763.2,12763.2,778175,Futures,CNXBAN,2075
12761.7,31/01/13 10:55,NFO,31-Jan-13,12764,12759,12764,778175,Futures,CNXBAN,2325
12761.65,31/01/13 10:56,NFO,31-Jan-13,12762.85,12761.65,12761.7,778975,Futures,CNXBAN,575
12761.4,31/01/13 10:57,NFO,31-Jan-13,12763.5,12760,12761.65,778975,Futures,CNXBAN,2625
12762,31/01/13 10:58,NFO,31-Jan-13,12762.5,12760.75,12761.4,778975,Futures,CNXBAN,725
12763,31/01/13 10:59,NFO,31-Jan-13,12764.1,12762,12762,779725,Futures,CNXBAN,4250
12763.6,31/01/13 11:00,NFO,31-Jan-13,12764.45,12763,12763,779725,Futures,CNXBAN,775
12766,31/01/13 11:01,NFO,31-Jan-13,12766,12763.6,12763.6,779725,Futures,CNXBAN,1300
12764.8,31/01/13 11:02,NFO,31-Jan-13,12769,12764.8,12766,779800,Futures,CNXBAN,1575
12765,31/01/13 11:03,NFO,31-Jan-13,12769.2,12764.8,12764.8,779800,Futures,CNXBAN,2450
12763.5,31/01/13 11:04,NFO,31-Jan-13,12767.75,12762,12765,779800,Futures,CNXBAN,325
12765.6,31/01/13 11:05,NFO,31-Jan-13,12766.65,12762,12763.5,780600,Futures,CNXBAN,1125
12763,31/01/13 11:06,NFO,31-Jan-13,12766.2,12763,12765.6,780600,Futures,CNXBAN,1775
12763.75,31/01/13 11:07,NFO,31-Jan-13,12764.9,12761,12763,780600,Futures,CNXBAN,375
12764.1,31/01/13 11:08,NFO,31-Jan-13,12764.9,12763,12764.9,781575,Futures,CNXBAN,2200
12760,31/01/13 11:09,NFO,31-Jan-13,12764.1,12760,12764.1,781575,Futures,CNXBAN,3450
12766.25,31/01/13 11:10,NFO,31-Jan-13,12766.25,12760,12760,781575,Futures,CNXBAN,300
12766,31/01/13 11:11,NFO,31-Jan-13,12768,12760.9,12766.25,782200,Futures,CNXBAN,1900
12766.85,31/01/13 11:12,NFO,31-Jan-13,12768,12760,12766,782200,Futures,CNXBAN,3725
12772,31/01/13 11:13,NFO,31-Jan-13,12772,12763.45,12766.85,782200,Futures,CNXBAN,4875
12778.8,31/01/13 11:14,NFO,31-Jan-13,12781.75,12772,12772,783125,Futures,CNXBAN,13650
12775,31/01/13 11:15,NFO,31-Jan-13,12779.45,12772.1,12778.8,783125,Futures,CNXBAN,2000
12770,31/01/13 11:16,NFO,31-Jan-13,12772.9,12770,12772.4,783125,Futures,CNXBAN,4050
12775,31/01/13 11:17,NFO,31-Jan-13,12775,12769.75,12770,783125,Futures,CNXBAN,3800
12770,31/01/13 11:18,NFO,31-Jan-13,12775,12770,12775,783125,Futures,CNXBAN,3575
12770,31/01/13 11:19,NFO,31-Jan-13,12771.9,12768,12768,783125,Futures,CNXBAN,1300
12766.05,31/01/13 11:20,NFO,31-Jan-13,12770,12765.2,12770,785175,Futures,CNXBAN,1325
12764.05,31/01/13 11:21,NFO,31-Jan-13,12766.1,12762.25,12766.05,785175,Futures,CNXBAN,2825
12766.9,31/01/13 11:22,NFO,31-Jan-13,12770,12764.05,12764.05,785175,Futures,CNXBAN,5075
12774,31/01/13 11:23,NFO,31-Jan-13,12774.25,12766.9,12766.9,784575,Futures,CNXBAN,625
12774.9,31/01/13 11:24,NFO,31-Jan-13,12775,12771.15,12774,784575,Futures,CNXBAN,950
12773,31/01/13 11:25,NFO,31-Jan-13,12778,12771,12774,784575,Futures,CNXBAN,1550
12771.5,31/01/13 11:26,NFO,31-Jan-13,12773.05,12770.2,12773,785475,Futures,CNXBAN,1500
12769,31/01/13 11:27,NFO,31-Jan-13,12772.95,12767.4,12771.5,785475,Futures,CNXBAN,1000
12769.9,31/01/13 11:28,NFO,31-Jan-13,12769.9,12769,12769,785475,Futures,CNXBAN,300
12769.4,31/01/13 11:29,NFO,31-Jan-13,12771.2,12769,12769.9,785500,Futures,CNXBAN,950
12769,31/01/13 11:30,NFO,31-Jan-13,12770,12769,12769.4,785500,Futures,CNXBAN,3025
12764,31/01/13 11:31,NFO,31-Jan-13,12769.75,12761.4,12769,785500,Futures,CNXBAN,6050
12764.05,31/01/13 11:32,NFO,31-Jan-13,12765.85,12764,12764,782750,Futures,CNXBAN,7125
12762,31/01/13 11:33,NFO,31-Jan-13,12765.9,12761.35,12765,782750,Futures,CNXBAN,3100
12761.95,31/01/13 11:34,NFO,31-Jan-13,12763,12761.95,12762,782750,Futures,CNXBAN,2400
12761.45,31/01/13 11:35,NFO,31-Jan-13,12762.15,12757.1,12758,781050,Futures,CNXBAN,5925
12761,31/01/13 11:36,NFO,31-Jan-13,12761.55,12761,12761.45,781050,Futures,CNXBAN,1350
12762,31/01/13 11:37,NFO,31-Jan-13,12762,12761,12761,781050,Futures,CNXBAN,675
12765,31/01/13 11:38,NFO,31-Jan-13,12765.2,12762,12762,781425,Futures,CNXBAN,1475
12764.45,31/01/13 11:39,NFO,31-Jan-13,12765,12762,12765,781425,Futures,CNXBAN,1625
12766.1,31/01/13 11:40,NFO,31-Jan-13,12768,12764.45,12764.45,781425,Futures,CNXBAN,750
12768,31/01/13 11:41,NFO,31-Jan-13,12768,12766.1,12766.1,781300,Futures,CNXBAN,1650
12768,31/01/13 11:42,NFO,31-Jan-13,12769.95,12767,12768,781300,Futures,CNXBAN,850
12768.05,31/01/13 11:43,NFO,31-Jan-13,12769,12768,12768,781300,Futures,CNXBAN,450
12767.6,31/01/13 11:44,NFO,31-Jan-13,12769.5,12766.45,12768.05,780725,Futures,CNXBAN,1900
12767,31/01/13 11:45,NFO,31-Jan-13,12769,12766.3,12767.6,780725,Futures,CNXBAN,425
12768.9,31/01/13 11:46,NFO,31-Jan-13,12768.9,12767,12767,780725,Futures,CNXBAN,275
12761,31/01/13 11:47,NFO,31-Jan-13,12768.9,12760.75,12768.9,779275,Futures,CNXBAN,2425
12765,31/01/13 11:48,NFO,31-Jan-13,12765,12761,12761,779275,Futures,CNXBAN,3325
12762.05,31/01/13 11:49,NFO,31-Jan-13,12765,12762.05,12765,779275,Futures,CNXBAN,1050
12758.65,31/01/13 11:50,NFO,31-Jan-13,12762.3,12758.65,12762.05,778275,Futures,CNXBAN,3025
12760.1,31/01/13 11:51,NFO,31-Jan-13,12762.1,12758.3,12758.65,778275,Futures,CNXBAN,1700
12767.8,31/01/13 11:52,NFO,31-Jan-13,12769.5,12760,12760.1,778275,Futures,CNXBAN,4250
12771.35,31/01/13 11:53,NFO,31-Jan-13,12774,12766,12766,778500,Futures,CNXBAN,4600
12775.7,31/01/13 11:54,NFO,31-Jan-13,12777,12770.6,12771.35,778500,Futures,CNXBAN,5125
12778.9,31/01/13 11:55,NFO,31-Jan-13,12778.9,12775.2,12775.7,778500,Futures,CNXBAN,3300
12786.1,31/01/13 11:56,NFO,31-Jan-13,12786.1,12776.75,12778.9,776425,Futures,CNXBAN,10250
12788,31/01/13 11:57,NFO,31-Jan-13,12789,12781.2,12786.1,776425,Futures,CNXBAN,9250
12782.2,31/01/13 11:58,NFO,31-Jan-13,12790,12781.5,12788,776425,Futures,CNXBAN,8300
12784.5,31/01/13 11:59,NFO,31-Jan-13,12785,12781,12782.2,773200,Futures,CNXBAN,2225
12782.05,31/01/13 12:00,NFO,31-Jan-13,12787.75,12781.6,12784.5,773200,Futures,CNXBAN,2825
12777.35,31/01/13 12:01,NFO,31-Jan-13,12782.7,12776.05,12782.05,773200,Futures,CNXBAN,3850
12783.45,31/01/13 12:02,NFO,31-Jan-13,12783.45,12777.35,12777.35,772325,Futures,CNXBAN,1725
12789,31/01/13 12:03,NFO,31-Jan-13,12789,12781.5,12783.45,772325,Futures,CNXBAN,3200
12791.1,31/01/13 12:04,NFO,31-Jan-13,12795,12785.5,12789,772325,Futures,CNXBAN,5150
12792.5,31/01/13 12:05,NFO,31-Jan-13,12794.35,12790.25,12791.1,773275,Futures,CNXBAN,3250
12795,31/01/13 12:06,NFO,31-Jan-13,12795,12790.75,12794,773275,Futures,CNXBAN,8375
12796,31/01/13 12:07,NFO,31-Jan-13,12799,12795,12795,773275,Futures,CNXBAN,7050
12804.8,31/01/13 12:08,NFO,31-Jan-13,12806.6,12794.2,12794.2,772075,Futures,CNXBAN,14325
12809.95,31/01/13 12:09,NFO,31-Jan-13,12810,12805,12805,772075,Futures,CNXBAN,7125
12805,31/01/13 12:10,NFO,31-Jan-13,12814.8,12803.25,12809.95,772075,Futures,CNXBAN,11050
12802.15,31/01/13 12:11,NFO,31-Jan-13,12809.2,12800,12806.4,764300,Futures,CNXBAN,4325
12794,31/01/13 12:12,NFO,31-Jan-13,12802.15,12793.3,12802.15,764300,Futures,CNXBAN,2700
12795.95,31/01/13 12:13,NFO,31-Jan-13,12798,12794,12794,764300,Futures,CNXBAN,1650
12793.55,31/01/13 12:14,NFO,31-Jan-13,12795.95,12793.35,12795.95,759525,Futures,CNXBAN,5425
12793,31/01/13 12:15,NFO,31-Jan-13,12796.1,12792,12793.55,759525,Futures,CNXBAN,700
12795,31/01/13 12:16,NFO,31-Jan-13,12795,12792.1,12793,759525,Futures,CNXBAN,1975
12794,31/01/13 12:17,NFO,31-Jan-13,12796,12793.05,12795,762100,Futures,CNXBAN,725
12789.45,31/01/13 12:18,NFO,31-Jan-13,12794,12788.25,12794,762100,Futures,CNXBAN,3075
12803.75,31/01/13 12:19,NFO,31-Jan-13,12805,12789.45,12789.45,762100,Futures,CNXBAN,4350
12808,31/01/13 12:20,NFO,31-Jan-13,12811.05,12802.1,12802.1,764050,Futures,CNXBAN,3900
12809.45,31/01/13 12:21,NFO,31-Jan-13,12813.05,12807,12808,764050,Futures,CNXBAN,4625
12817.3,31/01/13 12:22,NFO,31-Jan-13,12820,12809.45,12809.45,764050,Futures,CNXBAN,8750
12826,31/01/13 12:23,NFO,31-Jan-13,12829.95,12817.3,12817.3,763375,Futures,CNXBAN,14775
12824,31/01/13 12:24,NFO,31-Jan-13,12825.95,12821.75,12825.95,763375,Futures,CNXBAN,6325
12824,31/01/13 12:25,NFO,31-Jan-13,12825,12822.15,12822.35,763375,Futures,CNXBAN,2475
12821.2,31/01/13 12:26,NFO,31-Jan-13,12825,12821.2,12824,762175,Futures,CNXBAN,2600
12819,31/01/13 12:27,NFO,31-Jan-13,12822,12816,12821.2,762175,Futures,CNXBAN,4475
12814,31/01/13 12:28,NFO,31-Jan-13,12819.05,12813.15,12819,762175,Futures,CNXBAN,5525
12812.05,31/01/13 12:29,NFO,31-Jan-13,12814,12811,12814,762850,Futures,CNXBAN,4975
